body_subsite	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque
OTU9740126	231.749710312862	343.760742523204	0	0	0	0	1000	715.563506261181	0	0	0	0	0	0	0	0	0	0	0	2076.12456747405	0	0	0	0	4758.54776172013	20781.2199345776	0	0	202.306291725673	12725.1370399374	0	0	535.331905781585	946.745562130178	1780.15131286159	15177.4262505344	0	0	359.066427289048	444.444444444444	0	0	0	0	2848.10126582278	2380.32266596139	473.634354278497	4239.85463355542	11248.5939257593	13814.661692044	10792.3137667807	8982.55311798238	0	0	0	0	0	6369.42675159236	0	0	4611.33069828722	4381.69425511198	0	9613.01454276559	0	0	1177.85630153121	350.508236943568	2243.82946896036	6337.13561470215	0	0	2341.92037470726	0	0	123.319768158836	0	0	0	0	0	225.428313796213	3067.48466257669	6203.47394540943	238.891543239369	289.855072463768	0	0	0	0	129.533678756477	0	0	0	797.448165869219	682.59385665529	0	0	0	832.581697079026	0	0	1146.13180515759	0	0	571.673574389024	0	0	0	0	0	0	0	0	778.210116731518	107.52688172043	167.728950016773	199.52114924182	4438.80786303107	1857.35512630015	0	0	4068.52248394004	24534.2648037259	426.075841499787	552.104899930987	0	0	0	453.82346267302	0	0	1876.17260787992	11504.537901061	7300.60229968972	168.662506324844	324.833522819555	186.915887850467	3119.0019193858	4443.54675823066	0	167.757087736957	0	808.897876643074	4044.03504830375	616.269515201315	0	0	0	792.811839323467	0	0	0	0	0	0	3291.79402774512	438.27611395179	12967.5810473815	17930.7871615564	10743.0617726052	10306.4822348793	0	412.427825130602	14592.0190589637	11221.1221122112	37278.7931534668	12429.8923753221	6076.18602477214	5795.23502897618	1085.97285067873	2454.59008345606	0	0	451.739195904231	0	0	0	2141.32762312634	4023.40892465252	0	0	7718.43161469589	13143.4830230011	1453.75249863711	1443.94854292465	0	0	5946.27844986672	21369.3850850414	0	0	0	241.662638956017	0	0	617.538081515027	873.171796550971	1284.40366972477	0	0	0	1241.72185430464	0	975.847767748231	208.289939595918	301.750150875075	0	0	0	392.003136025088	1411.57491429724	3398.47068819031	3548.458638279	0	204.457166223676	0	245.218244237371	75.3749905781262	0	3656.3071297989	10830.3249097473	4760.60935799782	14072.4946695096	1355.0135501355	0	1398.6013986014	1672.24080267559	556.173526140156	3460.20761245675
OTU9740128	0	0	218.102508178844	0	0	0	1200	1788.90876565295	1007.67382373459	0	1346.80134680135	2330.50847457627	420.168067226891	1187.64845605701	755.857898715042	267.308206361935	0	0	0	0	2708.39602768583	157.554750275721	292.782901478554	147.754137115839	1057.45505816003	2309.02443717529	2535.10140405616	4476.2757385855	0	391.542678151919	1149.95400183993	2623.29485834208	1070.66381156317	1183.43195266272	1112.5945705385	427.533133817871	938.967136150235	3075.74009996155	3231.59784560144	7111.11111111111	4354.8017419207	2012.88244766506	0	0	632.911392405063	528.960592435864	473.634354278497	86.5276455827637	0	504.184733286276	263.227165043432	86.3707030575229	0	0	0	0	0	0	463.39202965709	0	0	0	0	246.487552378605	0	0	0	0	0	0	0	0	0	0	838.926174496644	0	0	0	0	0	0	225.428313796213	0	0	238.891543239369	0	0	0	0	1451.37880986938	0	0	0	0	797.448165869219	0	0	0	0	138.763616179838	0	0	0	0	160.436386972565	0	0	402.090872537193	0	0	0	0	0	0	155.642023346304	0	0	0	0	0	0	0	107.066381156317	166.333998669328	213.037920749893	0	0	123.502531801902	0	453.82346267302	0	0	0	0	730.060229968972	337.325012649688	243.625142114666	93.4579439252336	0	201.979398101394	0	0	443.557329784875	202.224469160768	224.668613794653	0	0	0	0	0	0	0	0	0	0	0	1410.76886903362	1168.73630387144	1163.75727348296	1972.3865877712	716.204118173679	542.4464334147	0	0	0	0	0	0	0	0	0	0	0	0	150.579731968077	156.030581994071	0	533.760341606619	356.887937187723	365.764447695684	0	0	308.737264587836	273.822562979189	0	131.268049356787	0	267.809319764328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	827.814569536424	259.201658890617	0	0	0	0	0	0	0	0	0	443.557329784875	0	0	0	245.218244237371	0	0	0	1805.05415162455	0	0	0	0	0	0	556.173526140156	0
OTU9740138	0	0	218.102508178844	0	0	222.965440356745	800	2862.25402504472	1162.70056584761	254.90695895998	0	1694.91525423729	0	395.882818685669	566.893424036281	1069.23282544774	1506.47785477553	455.166135639508	1151.74200978981	4613.61014994233	1203.73156786037	2048.21175358437	146.391450739277	0	0	0	390.015600624025	1342.88272157565	202.306291725673	0	0	2360.96537250787	0	1183.43195266272	667.556742323097	0	1643.19248826291	8842.75278738947	2692.99820466786	4444.44444444444	229.200091680037	402.576489533011	0	0	632.911392405063	1057.92118487173	157.878118092832	0	0	201.67389331451	0	431.853515287614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21410.5793450882	2938.2957884427	0	0	838.926174496644	863.238377111851	0	0	1110.37086386853	404.040404040404	0	450.856627592426	0	0	1194.45771619685	1449.27536231884	0	0	0	0	0	0	73.6702519522617	0	0	1365.18771331058	375.234521575985	0	0	832.581697079026	0	0	0	0	0	0	545.801873919767	402.090872537193	0	0	439.94720633524	254.712175241977	778.210116731518	0	0	0	503.186850050319	1197.12689545092	634.115409004439	371.47102526003	0	108.377587514902	428.265524625268	83.166999334664	426.075841499787	690.131124913734	389.408099688473	0	174.094707520891	1588.38211935557	0	0	0	639.140994503387	2372.69574739916	0	81.2083807048887	186.915887850467	239.923224568138	4443.54675823066	0	0	443.557329784875	4044.48938321537	674.005841383959	0	105.418511490618	630.630630630631	0	0	529.180526156637	893.477613422019	0	762.7765064836	0	0	235.128144838937	730.460189919649	3990.02493765586	4482.6967903891	716.204118173679	542.4464334147	0	274.951883420401	297.796307325789	330.03300330033	1305.48302872063	454.75216007276	0	804.893754024469	361.990950226244	163.639338897071	489.596083231334	0	0	0	0	0	356.887937187723	731.528895391368	0	0	0	273.822562979189	545.157186988915	0	165.727543917799	803.427959292983	615.132253434488	1744.43959877889	498.13200498132	0	0	241.662638956017	0	170.852554245686	0	218.292949137743	366.97247706422	0	721.370604147881	0	2069.53642384106	518.403317781234	243.961941937058	1458.02957717142	0	0	7160.43857686283	7791.0174152154	2156.01724813799	5041.33897963299	509.770603228547	665.335994677312	201.288244766506	1226.74299734206	0	0	753.749905781262	2931.22886133033	0	0	272.034820457018	142.146410803127	0	496.524329692155	1398.6013986014	8361.20401337793	556.173526140156	0
OTU9740159	115.874855156431	0	218.102508178844	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202.306291725673	587.314017227878	0	0	267.665952890792	236.686390532544	0	0	0	0	0	0	0	0	150.240384615385	204.373594931535	0	0	0	0	0	0	0	0	0	0	0	68.50253459378	0	0	0	414.593698175788	0	0	0	0	409.50040950041	1143.18376679051	0	350.508236943568	0	0	0	0	0	1076.42626480086	838.926174496644	123.319768158836	0	0	0	0	0	0	0	0	0	0	0	423.370025402202	0	0	0	0	0	0	0	682.59385665529	0	0	0	69.3818080899188	0	0	0	930.232558139535	1925.23664367078	2000.85751036158	0	0	0	0	0	0	155.642023346304	401.364639775236	0	0	0	399.042298483639	634.115409004439	0	157.604412923562	0	0	0	0	0	0	123.502531801902	0	0	0	0	416.927246195539	255.656397801355	182.515057492243	0	0	0	0	0	314.564328405159	0	0	0	0	0	0	0	0	264.270613107822	75.5972180223768	99.2752903802244	0	0	0	159.362549800797	0	146.09203798393	0	179.307871615564	0	0	0	137.475941710201	0	0	145.053669857847	303.168106715174	0	0	180.995475113122	0	0	0	0	0	0	0	0	365.764447695684	0	0	0	0	0	0	165.727543917799	0	0	0	0	0	0	0	0	0	411.692054343351	436.585898275486	550.45871559633	0	1082.05590622182	650.759219088937	0	0	243.961941937058	0	2414.0012070006	1301.51843817787	0	0	392.003136025088	201.65355918532	339.847068819031	221.778664892437	0	204.457166223676	0	0	0	0	0	0	544.069640914037	213.219616204691	0	0	0	0	0	0
OTU9740217	231.749710312862	171.880371261602	0	0	0	0	200	0	0	0	0	1059.32203389831	2100.84033613445	791.765637371338	0	0	0	0	10941.5490930032	2537.48558246828	902.798675895275	11501.4967701276	0	0	0	0	4875.19500780031	2685.7654431513	0	0	1149.95400183993	8132.21406086044	1338.32976445396	710.059171597633	0	0	0	0	2154.39856373429	2222.22222222222	2521.2010084804	402.576489533011	0	0	6645.56962025316	5818.5665167945	0	86.5276455827637	0	0	11055.5409318242	11400.932803593	0	0	0	0	2322.88037166086	0	0	0	658.761528326746	973.709834469328	0	0	0	0	3533.56890459364	1402.03294777427	0	0	0	979.431929480901	0	1076.42626480086	0	0	193.798449612403	75.3749905781262	222.074172773706	0	0	0	0	0	955.566172957477	289.855072463768	0	0	28764.8054145516	5805.5152394775	388.60103626943	5347.5935828877	0	0	0	0	0	0	574.932924492143	555.054464719351	0	0	0	0	0	0	0	0	0	0	0	0	0	5017.05799719045	155.642023346304	107.52688172043	0	0	6341.15409004439	742.942050520059	157.604412923562	0	0	0	2982.53089049851	1380.26224982747	0	0	0	226.91173133651	0	0	0	0	0	0	0	0	0	0	157.282164202579	0	0	0	0	0	0	0	2064.40957886045	3699.78858350951	0	0	0	0	893.255917820455	0	0	0	166.251039068994	896.53935807782	0	0	164.17665407979	137.475941710201	893.388921977367	1320.13201320132	0	0	467.398924982473	482.936252414681	0	0	0	237.529691211401	0	0	0	0	0	731.528895391368	0	0	0	273.822562979189	181.719062329638	0	0	0	205.044084478163	654.164849542085	0	266.951414842499	0	0	0	0	0	0	0	0	180.34265103697	216.919739696312	0	0	0	0	0	0	0	0	196.001568012544	0	0	0	201.288244766506	0	0	0	0	0	0	0	680.087051142546	1208.24449182658	1355.0135501355	0	1398.6013986014	1672.24080267559	0	0
OTU9740222	0	0	218.102508178844	0	824.742268041237	0	2000	715.563506261181	0	0	0	635.593220338983	0	0	0	0	0	0	0	0	300.932891965092	0	0	0	0	192.418703097941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.200091680037	0	300.480769230769	0	949.367088607595	0	0	173.055291165527	0	201.67389331451	263.227165043432	86.3707030575229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.428313796213	0	0	0	0	0	0	0	0	0	0	73.6702519522617	0	0	0	0	0	0	485.672656629432	0	0	0	0	0	0	0	0	332.944897619444	0	439.94720633524	254.712175241977	311.284046692607	602.046959662854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.91173133651	0	0	0	0	365.030114984486	0	81.2083807048887	93.4579439252336	1199.61612284069	1211.87638860836	157.282164202579	0	0	0	0	0	737.929580434324	0	0	0	151.194436044754	297.825871140673	0	0	0	0	0	292.18407596786	1330.00831255195	2510.31020261789	1432.40823634736	1084.8928668294	0	0	297.796307325789	0	0	151.584053357587	0	0	180.995475113122	0	489.596083231334	0	150.579731968077	0	0	0	0	365.764447695684	0	0	1543.68632293918	273.822562979189	363.438124659277	393.80414807036	0	267.809319764328	205.044084478163	0	0	0	0	0	688.942473303479	170.852554245686	0	218.292949137743	183.48623853211	0	180.34265103697	0	0	0	731.885825811174	416.579879191835	0	0	0	0	2352.01881615053	1008.2677959266	339.847068819031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU9740289	0	0	654.307524536532	0	1649.48453608247	0	600	0	1782.80753429967	1019.62783583992	0	0	0	0	9259.25925925926	2138.46565089548	0	0	0	230.680507497117	601.865783930184	630.219001102883	585.565802957107	738.770685579196	176.242509693338	769.674812391764	3315.13260530421	2238.13786929275	1618.45033380538	1370.39937353171	2069.91720331187	2098.63588667366	1070.66381156317	710.059171597633	222.518914107699	213.766566908935	0	0	4129.26391382406	888.888888888889	229.200091680037	0	0	408.74718986307	316.455696202532	1586.88177730759	473.634354278497	605.693519079346	703.037120359955	1411.71725320157	0	86.3707030575229	273.522975929978	0	0	0	2322.88037166086	707.714083510262	2316.96014828545	0	0	1460.56475170399	1308.90052356021	2711.36307616465	0	0	0	0	0	0	0	979.431929480901	0	2870.47003946896	4194.63087248322	4809.4709581946	1550.38759689922	602.999924625009	2664.89007328448	1077.44107744108	0	450.856627592426	1533.74233128834	1240.69478908189	1672.24080267559	2318.84057971014	1785.71428571429	2540.22015241321	0	2902.75761973875	3108.80829015544	891.26559714795	147.340503904523	0	0	0	0	0	0	277.527232359675	4192.87211740042	5302.22693531283	0	0	962.618321835392	428.755180791768	15464.3864277267	3216.72698029755	166.472448809722	0	219.97360316762	764.13652572593	4046.69260700389	2809.55247842665	466.92607003891	1290.32258064516	1341.83160013418	199.52114924182	0	1485.88410104012	1733.64854215918	1517.28622520863	856.531049250535	249.500998003992	2343.41712824883	276.052449965493	194.704049844237	247.005063603804	0	226.91173133651	0	0	208.463623097769	1022.62559120542	0	0	1786.58437550755	2056.07476635514	0	201.979398101394	0	0	221.778664892437	202.224469160768	898.674455178612	0	632.511068943707	1261.26126126126	0	0	0	297.825871140673	0	0	0	0	235.128144838937	730.460189919649	332.502078137988	1255.15510130895	358.10205908684	678.058041768375	164.17665407979	137.475941710201	0	0	0	151.584053357587	0	0	361.990950226244	0	244.798041615667	0	150.579731968077	468.091745982213	0	0	356.887937187723	0	0	0	308.737264587836	1095.29025191676	0	262.536098713573	0	0	0	218.054949847362	0	0	0	483.325277912035	0	0	205.846027171676	436.585898275486	183.48623853211	0	2344.45446348061	867.678958785249	0	259.201658890617	975.847767748231	1874.60945636326	603.500301750151	289.226319595083	3580.21928843142	1833.18056828598	1568.01254410035	1814.88203266788	0	221.778664892437	0	817.828664894705	0	245.218244237371	753.749905781262	901.916572717024	0	0	136.017410228509	710.732054015636	0	496.524329692155	0	0	0	1730.10380622837
OTU9740329	115.874855156431	171.880371261602	0	0	0	0	0	0	77.5133710565072	0	0	0	0	0	0	0	0	0	3167.29052692197	0	0	0	0	0	176.242509693338	0	0	0	0	0	0	0	0	710.059171597633	0	213.766566908935	0	0	0	0	0	0	0	204.373594931535	0	0	789.390590464162	346.110582331055	140.607424071991	100.836946657255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.749981156252	0	0	21782.1782178218	450.856627592426	0	0	0	289.855072463768	0	0	0	0	0	0	73.6702519522617	0	0	0	0	0	0	0	0	0	0	0	160.436386972565	0	0	0	0	183.183733284484	0	0	0	0	0	0	3186.85005031869	0	0	0	0	0	0	0	213.037920749893	0	778.816199376947	247.005063603804	0	1361.47038801906	0	0	0	383.484596702032	0	337.325012649688	0	0	0	0	0	0	443.557329784875	0	0	0	105.418511490618	90.0900900900901	1651.52766308836	264.270613107822	0	0	0	0	0	159.362549800797	235.128144838937	146.09203798393	0	0	0	1084.8928668294	328.35330815958	0	297.796307325789	0	0	0	0	0	0	0	0	237.529691211401	451.739195904231	156.030581994071	630.517023959647	0	0	0	2237.13646532438	305.064063453325	1543.68632293918	821.467688937568	181.719062329638	0	0	0	0	0	0	533.902829684997	11387.9003558719	0	0	0	411.692054343351	654.878847413229	917.431192660551	0	0	0	1655.62913907285	259.201658890617	0	208.289939595918	0	0	0	0	0	0	339.847068819031	221.778664892437	1006.44122383253	408.914332447352	2543.72019077901	490.436488474743	527.624934046883	450.958286358512	0	0	408.052230685528	0	0	0	0	0	0	0
OTU9740334	0	0	0	0	0	0	600	0	1937.83427641268	0	0	423.728813559322	0	791.765637371338	188.96447467876	0	602.591141910214	2048.24761037779	0	0	0	315.109500551442	0	0	176.242509693338	1346.93092168559	585.023400936037	447.62757385855	0	195.771339075959	0	0	535.331905781585	710.059171597633	667.556742323097	0	1643.19248826291	2306.80507497117	179.533213644524	444.444444444444	916.800366720147	3623.1884057971	0	0	0	0	157.878118092832	259.582936748291	421.822272215973	201.67389331451	263.227165043432	345.482812230092	273.522975929978	0	0	0	0	2123.14225053079	1390.17608897127	414.593698175788	0	0	1308.90052356021	6408.67636184373	4504.5045045045	285.795941697628	2355.71260306243	701.016473887136	0	0	0	979.431929480901	0	358.80875493362	1677.85234899329	616.598840794179	0	0	0	0	0	225.428313796213	0	2481.38957816377	0	0	0	0	0	1451.37880986938	647.668393782383	4456.32798573975	0	0	0	0	0	0	0	0	0	0	1146.13180515759	0	0	0	0	0	0	0	0	127.356087620988	466.92607003891	802.729279550472	0	215.05376344086	0	598.563447725459	3170.57704502219	742.942050520059	0	0	642.398286937902	249.500998003992	0	0	0	0	1044.56824512535	226.91173133651	0	0	0	0	0	0	324.833522819555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235.128144838937	146.09203798393	0	0	358.10205908684	271.22321670735	0	0	0	0	0	0	0	0	0	0	0	0	150.579731968077	156.030581994071	0	266.880170803309	0	0	0	0	0	0	0	0	0	0	0	0	249.06600249066	0	0	0	0	0	0	218.292949137743	0	0	0	0	0	0	0	0	301.750150875075	0	0	0	0	0	0	0	0	0	0	0	0	0	1828.15356489945	7220.21660649819	0	0	0	0	4195.8041958042	10033.4448160535	0	0
OTU9740372	231.749710312862	0	0	0	0	0	200	357.78175313059	0	0	0	0	0	0	5668.93424036281	801.924619085806	903.886712865321	0	0	0	12639.1814625339	4884.19725854734	292.782901478554	591.016548463357	3701.0927035601	384.837406195882	390.015600624025	895.255147717099	2023.06291725673	587.314017227878	459.981600735971	524.658971668416	2408.99357601713	1183.43195266272	2670.22696929239	427.533133817871	0	0	0	0	1146.00045840018	402.576489533011	150.240384615385	0	3164.55696202532	793.440888653795	8841.17461319861	2941.93994981397	2109.11136107987	1109.20641322981	1842.59015530403	777.336327517706	0	0	0	0	0	0	0	0	2635.04611330698	2434.27458617332	1308.90052356021	0	409.50040950041	0	0	701.016473887136	4487.65893792072	0	1259.44584382872	0	4683.84074941452	0	0	0	581.395348837209	226.124971734379	444.148345547413	0	0	1577.99819657349	0	0	716.674629718108	579.710144927536	0	0	0	0	518.134715025907	1782.5311942959	368.351259761308	0	0	682.59385665529	750.46904315197	290.360046457607	4982.75201226524	277.527232359675	0	0	3438.39541547278	0	160.436386972565	0	0	0	166.472448809722	183.183733284484	0	0	311.284046692607	0	0	0	4193.22375041932	0	634.115409004439	0	788.022064617809	0	428.265524625268	83.166999334664	0	0	194.704049844237	0	0	226.91173133651	0	0	0	127.828198900678	1460.12045993794	0	974.500568458665	186.915887850467	5758.15738963532	2019.79398101394	157.282164202579	0	6875.13861166556	0	0	0	527.092557453089	90.0900900900901	7844.75639966969	1321.35306553911	1058.36105231327	794.202323041795	0	0	8485.93121929433	0	3526.92217258406	292.18407596786	1496.25935162095	717.231486462256	1074.30617726052	1084.8928668294	328.35330815958	0	4169.14830256105	0	725.268349289237	909.504320145521	0	0	1085.97285067873	163.639338897071	0	237.529691211401	3312.7541032977	312.061163988142	2837.32660781841	1067.52068321324	4282.65524625268	0	248.570718369376	0	617.474529175671	0	0	0	6794.82930062976	535.618639528656	1435.30859134714	0	747.19800747198	800.854244527496	355.871886120996	4833.25277912035	6889.42473303479	0	2470.15232606011	1309.75769482646	183.48623853211	0	3787.19567177638	216.919739696312	2069.53642384106	259.201658890617	243.961941937058	1041.44969797959	754.375377187689	0	0	458.295142071494	196.001568012544	604.960677555959	679.694137638063	0	1006.44122383253	204.457166223676	0	0	376.874952890631	0	0	0	680.087051142546	142.146410803127	0	0	1398.6013986014	0	1112.34705228031	0
OTU974038	0	0	872.410032715376	636.334712058543	0	0	0	0	77.5133710565072	0	0	0	0	0	0	0	0	0	0	230.680507497117	0	0	0	0	0	0	0	0	0	0	0	262.329485834208	267.665952890792	0	0	0	234.741784037559	1153.40253748558	0	0	0	402.576489533011	0	0	0	0	0	86.5276455827637	0	0	0	86.3707030575229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.124971734379	444.148345547413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.730330375121	0	0	0	0	191.644308164048	138.763616179838	0	0	0	0	0	285.836787194512	0	0	0	183.183733284484	0	127.356087620988	155.642023346304	200.682319887618	0	107.52688172043	167.728950016773	199.52114924182	0	0	315.208825847124	0	0	0	0	0	0	370.507595405706	174.094707520891	226.91173133651	0	0	0	0	0	0	0	93.4579439252336	0	201.979398101394	0	0	0	0	0	0	0	180.18018018018	0	264.270613107822	0	99.2752903802244	0	508.517670989067	0	0	0	146.09203798393	0	0	0	0	0	0	0	0	0	0	0	0	0	163.639338897071	0	0	451.739195904231	156.030581994071	0	266.880170803309	0	0	0	0	0	0	0	0	0	535.618639528656	0	0	249.06600249066	0	0	0	0	0	0	0	0	0	0	433.839479392625	413.907284768212	0	0	208.289939595918	150.875075437538	144.613159797542	0	0	0	0	0	0	0	0	0	0	0	450.958286358512	0	0	0	0	0	0	0	0	0	0
OTU974046	231.749710312862	0	218.102508178844	0	412.371134020619	222.965440356745	600	715.563506261181	310.053484226029	1019.62783583992	673.400673400673	1271.18644067797	0	1583.53127474268	5479.96976568405	6148.08874632451	4218.1379933715	1820.66454255803	0	0	6319.59073126693	2993.5402552387	585.565802957107	738.770685579196	0	0	1365.05460218409	447.62757385855	0	391.542678151919	0	0	535.331905781585	710.059171597633	0	0	469.483568075117	384.467512495194	0	0	229.200091680037	805.152979066023	150.240384615385	1430.61516452074	0	264.480296217932	315.756236185665	259.582936748291	0	0	0	0	273.522975929978	0	12743.1254191818	1438.55322646938	0	1415.42816702052	926.78405931418	0	0	0	0	246.487552378605	819.000819000819	285.795941697628	5889.28150765607	701.016473887136	0	10139.4169835234	0	6856.02350636631	0	1076.42626480086	0	0	193.798449612403	226.124971734379	444.148345547413	134.680134680135	0	450.856627592426	1533.74233128834	2481.38957816377	238.891543239369	0	0	0	0	1451.37880986938	906.735751295337	891.26559714795	0	0	0	0	0	290.360046457607	0	277.527232359675	0	0	573.065902578797	930.232558139535	320.872773945131	142.918393597256	181.933957973256	0	0	366.367466568969	5059.39287285526	1528.27305145186	1400.77821011673	2006.82319887618	155.642023346304	215.05376344086	0	798.084596967279	634.115409004439	1857.35512630015	0	0	535.331905781585	831.66999334664	0	414.07867494824	0	0	522.284122562674	226.91173133651	0	0	0	0	182.515057492243	337.325012649688	730.875426343999	934.579439252336	0	0	629.128656810318	0	665.335994677312	808.897876643074	0	0	2424.62576428421	3153.15315315315	412.881915772089	0	755.972180223768	4566.66335749032	0	0	0	478.08764940239	470.256289677874	1314.82834185537	0	717.231486462256	895.255147717099	949.281258475726	164.17665407979	137.475941710201	595.592614651578	660.06600660066	145.053669857847	1212.67242686069	0	321.957501609788	0	163.639338897071	734.394124847001	237.529691211401	0	0	0	266.880170803309	0	0	0	0	0	0	0	393.80414807036	4640.37122969838	0	205.044084478163	1962.49454862625	2739.72602739726	4004.27122263748	0	0	688.942473303479	170.852554245686	0	873.171796550971	1834.8623853211	754.147812971342	0	0	0	0	243.961941937058	0	754.375377187689	0	895.054822107854	687.442713107241	0	0	0	665.335994677312	201.288244766506	1431.20016356573	0	245.218244237371	376.874952890631	901.916572717024	0	0	0	0	0	0	1398.6013986014	3344.48160535117	0	0
